DUPROW: YP57jVzo  0909批次 group_rank(fnd6_mfma2_revt/assets, subindustry) + group_rank
DUPROW: YP57jVzo 2026-09-09T03:27:30-04:00 0909批次 group_rank(fnd6_mfma2_revt/assets, subindustry) + group_rank
PARSE_FAIL: 0
  x176_x175_x172_w166_02_OVN_B_d44 88jokpaW SF 4.11 tS 1.73 status UNSUBMITTED
  x179_x175w16402BIT_SEC E5pON1bJ SF 4.54 tS 2.23 status UNSUBMITTED
  x179_x175w16402B_SEC rKOp08Rm SF 4.65 tS 2.39 status UNSUBMITTED
  x179_x175w16402I_SEC qMx9526K SF 5.15 tS 2.66 status UNSUBMITTED
  x179_x175w16405B_SEC 9qj15Wgr SF 4.07 tS 1.31 status UNSUBMITTED
  x179_x175w16405I_SEC wpZxdRkv SF 4.77 tS 1.54 status UNSUBMITTED
  x179_x175w16501BIT_SEC pwRr2jVX SF 4.19 tS 1.77 status UNSUBMITTED
  x179_x175w16501B_SEC P02aRpRK SF 4.32 tS 1.85 status UNSUBMITTED
  x179_x175w16501I_SEC mLmRGon1 SF 4.78 tS 2.04 status UNSUBMITTED
  x179_x175w16602BIT_SEC e7bwYVRz SF 4.56 tS 2.22 status UNSUBMITTED
  x179_x175w16602B_SEC 9qj1eE52 SF 4.61 tS 2.28 status UNSUBMITTED
  x179_x175w16602I_SEC gJbOlLXv SF 4.95 tS 2.43 status UNSUBMITTED
  x179_x175x172w16401TURNDI_SEC O0NP30KR SF 4.32 tS 1.3 status UNSUBMITTED
  x179_x175x172w16405TURNDI_SEC A1NZA18W SF 4.56 tS 1.44 status UNSUBMITTED
  x179_x175x172w16501OVNBIT_SEC xA38ZX8b SF 4.26 tS 1.77 status UNSUBMITTED
  x179_x175x172w16501OVNB_SEC omL5dMal SF 4.37 tS 1.85 status UNSUBMITTED
  x179_x175x172w16501OVNI_SEC JjNE9lpW SF 4.91 tS 2.06 status UNSUBMITTED
  x179_x175x172w16602OVNBIT_SEC mLmRvZpX SF 4.65 tS 2.23 status UNSUBMITTED
  x179_x175x172w16602OVNB_SEC MPaRr8kr SF 4.71 tS 2.29 status UNSUBMITTED
  x179_x175x172w16602OVNI_SEC QPbk8ENr SF 5.08 tS 2.46 status UNSUBMITTED
  x196_w19612_MAR xA3MAKnJ SF 4.29 tS 2.02 status UNSUBMITTED
  x196_w19612_SEC mLmOPGap SF 5.08 tS 1.98 status UNSUBMITTED
  x7_s8_d30 Jjx7z0w2 SF 4.45 tS 2.32 status UNSUBMITTED
  y1_d35 d5Ojz1kK SF 4.38 tS 2.33 status UNSUBMITTED
  y3_t010 6Xrl0ZlL SF 4.46 tS 2.32 status UNSUBMITTED
  y4_t006 E5vlzNPJ SF 4.46 tS 2.32 status UNSUBMITTED
  y5_d0_d4 YP57z3wl SF 4.03 tS 2.21 status UNSUBMITTED
  y8_rev1_d30 1YxwPYoX SF 4.36 tS 2.18 status UNSUBMITTED
  z1_cfevcashxo vRkj6JqA SF 4.71 tS 1.96 status UNSUBMITTED
  z8_d4_xo_mix wpYjPko6 SF 4.79 tS 2.09 status UNSUBMITTED
